Transaction_ID,Date,Customer_ID,Region,Product,Quantity,Unit_Price,Unit_Cost,Revenue,Cost,Profit,Month
TRX-004083,2024-04-19,CUST-0533,Europe,Enterprise License,5,1190.37,350.0,5951.849999999999,1750.0,4201.849999999999,2024-04
TRX-004092,2024-04-19,CUST-0563,Latin America,Basic Support,5,321.87,70.0,1609.35,350.0,1259.35,2024-04
TRX-003933,2024-04-20,CUST-0036,Asia-Pacific,Premium Maintenance,1,660.9,220.0,660.9,220.0,440.9,2024-04
TRX-003948,2024-04-20,CUST-0070,Latin America,Enterprise License,5,1100.23,350.0,5501.15,1750.0,3751.1499999999996,2024-04
TRX-003968,2024-04-20,CUST-0148,North America,Premium Maintenance,2,662.82,220.0,1325.64,440.0,885.6400000000001,2024-04
TRX-003971,2024-04-20,CUST-0153,Latin America,Premium Maintenance,2,604.05,220.0,1208.1,440.0,768.0999999999999,2024-04
TRX-003980,2024-04-20,CUST-0175,Asia-Pacific,Premium Maintenance,2,644.53,220.0,1289.06,440.0,849.06,2024-04
TRX-004033,2024-04-20,CUST-0378,North America,Premium Maintenance,3,690.97,220.0,2072.91,660.0,1412.9099999999999,2024-04
TRX-004109,2024-04-20,CUST-0621,Europe,Consulting Service,2,178.08,105.0,356.16,210.0,146.16000000000003,2024-04
TRX-004112,2024-04-20,CUST-0628,Latin America,Basic Support,1,277.69,70.0,277.69,70.0,207.69,2024-04
TRX-004136,2024-04-20,CUST-0687,Asia-Pacific,Consulting Service,7,182.78,105.0,1279.46,735.0,544.46,2024-04
TRX-004163,2024-04-20,CUST-0767,Europe,Premium Maintenance,4,615.39,220.0,2461.56,880.0,1581.56,2024-04
TRX-003938,2024-04-21,CUST-0053,Asia-Pacific,Consulting Service,3,190.09,105.0,570.27,315.0,255.26999999999998,2024-04
TRX-003940,2024-04-21,CUST-0054,Latin America,Basic Support,2,310.79,70.0,621.58,140.0,481.58000000000004,2024-04
TRX-004008,2024-04-21,CUST-0260,Latin America,Consulting Service,4,193.57,105.0,774.28,420.0,354.28,2024-04
TRX-004057,2024-04-21,CUST-0454,Latin America,Consulting Service,6,192.41,105.0,1154.46,630.0,524.46,2024-04
TRX-004076,2024-04-21,CUST-0519,Latin America,Premium Maintenance,1,684.16,220.0,684.16,220.0,464.15999999999997,2024-04
TRX-004142,2024-04-21,CUST-0713,Europe,Basic Support,6,311.08,70.0,1866.48,420.0,1446.48,2024-04
TRX-004145,2024-04-21,CUST-0716,Latin America,Consulting Service,2,164.49,105.0,328.98,210.0,118.98000000000002,2024-04
TRX-004165,2024-04-21,CUST-0781,North America,Basic Support,5,280.34,70.0,1401.6999999999998,350.0,1051.6999999999998,2024-04
TRX-003917,2024-04-22,CUST-0003,Europe,Basic Support,3,288.83,70.0,866.49,210.0,656.49,2024-04
TRX-003961,2024-04-22,CUST-0121,Latin America,Enterprise License,3,1169.13,350.0,3507.3900000000003,1050.0,2457.3900000000003,2024-04
TRX-003985,2024-04-22,CUST-0196,Europe,Premium Maintenance,1,640.82,220.0,640.82,220.0,420.82000000000005,2024-04
TRX-004029,2024-04-22,CUST-0361,Asia-Pacific,Enterprise License,3,1218.39,350.0,3655.17,1050.0,2605.17,2024-04
TRX-004065,2024-04-22,CUST-0483,North America,Premium Maintenance,3,660.77,220.0,1982.31,660.0,1322.31,2024-04
TRX-004100,2024-04-22,CUST-0585,Asia-Pacific,Basic Support,3,320.91,70.0,962.73,210.0,752.73,2024-04
TRX-004147,2024-04-22,CUST-0725,Europe,Consulting Service,4,167.73,105.0,670.92,420.0,250.91999999999996,2024-04
TRX-004157,2024-04-22,CUST-0754,North America,Basic Support,1,281.21,70.0,281.21,70.0,211.20999999999998,2024-04
TRX-003925,2024-04-23,CUST-0013,Europe,Premium Maintenance,7,657.42,220.0,4601.94,1540.0,3061.9399999999996,2024-04
TRX-003943,2024-04-23,CUST-0058,Unknown,Enterprise License,1,1284.56,350.0,1284.56,350.0,934.56,2024-04
TRX-004016,2024-04-23,CUST-0282,North America,Enterprise License,7,1249.02,350.0,8743.14,2450.0,6293.139999999999,2024-04
TRX-004044,2024-04-23,CUST-0418,Latin America,Consulting Service,6,185.72,105.0,1114.32,630.0,484.31999999999994,2024-04
TRX-004055,2024-04-23,CUST-0454,Latin America,Premium Maintenance,2,595.4,220.0,1190.8,440.0,750.8,2024-04
TRX-004061,2024-04-23,CUST-0471,North America,Premium Maintenance,2,657.78,220.0,1315.56,440.0,875.56,2024-04
TRX-004086,2024-04-23,CUST-0546,Latin America,Enterprise License,7,1081.6,350.0,7571.199999999999,2450.0,5121.199999999999,2024-04
TRX-004114,2024-04-23,CUST-0647,Europe,Premium Maintenance,6,631.87,220.0,3791.2200000000003,1320.0,2471.2200000000003,2024-04
TRX-004115,2024-04-23,CUST-0647,Europe,Enterprise License,5,1293.57,350.0,6467.849999999999,1750.0,4717.849999999999,2024-04
TRX-004129,2024-04-23,CUST-0678,Europe,Basic Support,5,281.06,70.0,1405.3,350.0,1055.3,2024-04
TRX-003923,2024-04-24,CUST-0010,Europe,Enterprise License,7,1125.92,350.0,7881.4400000000005,2450.0,5431.4400000000005,2024-04
TRX-003929,2024-04-24,CUST-0023,Asia-Pacific,Consulting Service,4,164.35,105.0,657.4,420.0,237.39999999999998,2024-04
TRX-003945,2024-04-24,CUST-0066,North America,Enterprise License,2,1197.08,350.0,2394.16,700.0,1694.1599999999999,2024-04
TRX-003976,2024-04-24,CUST-0167,Asia-Pacific,Basic Support,2,281.48,70.0,562.96,140.0,422.96000000000004,2024-04
TRX-004019,2024-04-24,CUST-0291,Europe,Enterprise License,3,1176.37,350.0,3529.1099999999997,1050.0,2479.1099999999997,2024-04
TRX-004031,2024-04-24,CUST-0365,North America,Enterprise License,7,1196.58,350.0,8376.06,2450.0,5926.0599999999995,2024-04
TRX-004047,2024-04-24,CUST-0422,North America,Enterprise License,7,1280.45,350.0,8963.15,2450.0,6513.15,2024-04
TRX-004052,2024-04-24,CUST-0434,Asia-Pacific,Basic Support,2,298.53,70.0,597.06,140.0,457.05999999999995,2024-04
TRX-004073,2024-04-24,CUST-0502,North America,Consulting Service,1,163.93,105.0,163.93,105.0,58.93000000000001,2024-04
TRX-004093,2024-04-24,CUST-0563,Latin America,Basic Support,2,321.79,70.0,643.58,140.0,503.58000000000004,2024-04
TRX-004094,2024-04-24,CUST-0565,Europe,Premium Maintenance,3,634.13,220.0,1902.3899999999999,660.0,1242.3899999999999,2024-04
TRX-004097,2024-04-24,CUST-0574,North America,Enterprise License,1,1170.51,350.0,1170.51,350.0,820.51,2024-04
TRX-004110,2024-04-24,CUST-0622,Latin America,Basic Support,3,285.07,70.0,855.21,210.0,645.21,2024-04
TRX-004117,2024-04-24,CUST-0658,Asia-Pacific,Enterprise License,3,1238.92,350.0,3716.76,1050.0,2666.76,2024-04
TRX-004118,2024-04-24,CUST-0658,Asia-Pacific,Premium Maintenance,7,693.75,220.0,4856.25,1540.0,3316.25,2024-04
TRX-004119,2024-04-24,CUST-0660,Europe,Enterprise License,4,1088.36,350.0,4353.44,1400.0,2953.4399999999996,2024-04
TRX-004158,2024-04-24,CUST-0759,Europe,Enterprise License,3,1289.69,350.0,3869.07,1050.0,2819.07,2024-04
TRX-004126,2024-04-25,CUST-0672,Europe,Premium Maintenance,3,620.86,220.0,1862.58,660.0,1202.58,2024-04
TRX-004133,2024-04-25,CUST-0685,North America,Premium Maintenance,3,591.04,220.0,1773.12,660.0,1113.12,2024-04
TRX-004153,2024-04-25,CUST-0736,Latin America,Enterprise License,7,1122.25,350.0,7855.75,2450.0,5405.75,2024-04
TRX-003931,2024-04-26,CUST-0028,Europe,Enterprise License,4,1132.54,350.0,4530.16,1400.0,3130.16,2024-04
TRX-003990,2024-04-26,CUST-0218,Latin America,Consulting Service,2,180.23,105.0,360.46,210.0,150.45999999999998,2024-04
TRX-004088,2024-04-26,CUST-0548,Europe,Enterprise License,7,1191.33,350.0,8339.31,2450.0,5889.3099999999995,2024-04
TRX-004111,2024-04-26,CUST-0628,Latin America,Enterprise License,7,1267.21,350.0,8870.470000000001,2450.0,6420.470000000001,2024-04
TRX-004150,2024-04-26,CUST-0733,Europe,Premium Maintenance,7,588.14,220.0,4116.98,1540.0,2576.9799999999996,2024-04
TRX-004017,2024-04-27,CUST-0282,North America,Basic Support,5,295.69,70.0,1478.45,350.0,1128.45,2024-04
TRX-004030,2024-04-27,CUST-0365,North America,Consulting Service,2,188.46,105.0,376.92,210.0,166.92000000000002,2024-04
TRX-004130,2024-04-27,CUST-0679,North America,Enterprise License,2,1224.78,350.0,2449.56,700.0,1749.56,2024-04
TRX-003919,2024-04-28,CUST-0008,Latin America,Basic Support,5,301.22,70.0,1506.1000000000001,350.0,1156.1000000000001,2024-04
TRX-003927,2024-04-28,CUST-0017,North America,Basic Support,2,271.39,70.0,542.78,140.0,402.78,2024-04
TRX-003963,2024-04-28,CUST-0126,Europe,Enterprise License,6,1132.82,350.0,6796.92,2100.0,4696.92,2024-04
TRX-003972,2024-04-28,CUST-0156,Latin America,Consulting Service,6,176.01,105.0,1056.06,630.0,426.05999999999995,2024-04
TRX-004035,2024-04-28,CUST-0379,North America,Basic Support,4,278.23,70.0,1112.92,280.0,832.9200000000001,2024-04
TRX-004068,2024-04-28,CUST-0484,Asia-Pacific,Basic Support,1,285.32,70.0,285.32,70.0,215.32,2024-04
TRX-004095,2024-04-28,CUST-0571,Europe,Basic Support,3,288.58,70.0,865.74,210.0,655.74,2024-04
TRX-004123,2024-04-28,CUST-0667,Asia-Pacific,Premium Maintenance,4,596.75,220.0,2387.0,880.0,1507.0,2024-04
TRX-004139,2024-04-28,CUST-0694,Asia-Pacific,Basic Support,5,285.51,70.0,1427.55,350.0,1077.55,2024-04
TRX-003932,2024-04-29,CUST-0028,Europe,Basic Support,7,275.92,70.0,1931.44,490.0,1441.44,2024-04
TRX-003941,2024-04-29,CUST-0054,Latin America,Enterprise License,2,1132.07,350.0,2264.14,700.0,1564.1399999999999,2024-04
TRX-003966,2024-04-29,CUST-0143,Europe,Enterprise License,6,1251.0,350.0,7506.0,2100.0,5406.0,2024-04
TRX-003970,2024-04-29,CUST-0153,Latin America,Consulting Service,1,178.31,105.0,178.31,105.0,73.31,2024-04
TRX-003978,2024-04-29,CUST-0173,Europe,Consulting Service,2,174.76,105.0,349.52,210.0,139.51999999999998,2024-04
TRX-003991,2024-04-29,CUST-0219,Asia-Pacific,Basic Support,5,272.11,70.0,1360.5500000000002,350.0,1010.5500000000002,2024-04
TRX-003999,2024-04-29,CUST-0239,Europe,Consulting Service,3,176.97,105.0,530.91,315.0,215.90999999999997,2024-04
TRX-004004,2024-04-29,CUST-0253,North America,Consulting Service,2,180.89,105.0,361.78,210.0,151.77999999999997,2024-04
TRX-004041,2024-04-29,CUST-0413,North America,Consulting Service,4,177.95,105.0,711.8,420.0,291.79999999999995,2024-04
TRX-004082,2024-04-29,CUST-0533,Europe,Enterprise License,4,1101.06,350.0,4404.24,1400.0,3004.24,2024-04
TRX-004120,2024-04-29,CUST-0665,North America,Premium Maintenance,3,632.31,220.0,1896.9299999999998,660.0,1236.9299999999998,2024-04
TRX-004125,2024-04-29,CUST-0670,North America,Enterprise License,6,1094.26,350.0,6565.5599999999995,2100.0,4465.5599999999995,2024-04
TRX-004162,2024-04-29,CUST-0765,North America,Consulting Service,6,164.66,105.0,987.96,630.0,357.96000000000004,2024-04
TRX-003965,2024-04-30,CUST-0136,Latin America,Enterprise License,5,1233.32,350.0,6166.599999999999,1750.0,4416.599999999999,2024-04
TRX-004023,2024-04-30,CUST-0327,Latin America,Enterprise License,6,1215.91,350.0,7295.460000000001,2100.0,5195.460000000001,2024-04
TRX-004042,2024-04-30,CUST-0413,North America,Consulting Service,5,167.98,105.0,839.9,525.0,314.9,2024-04
TRX-004063,2024-04-30,CUST-0472,Latin America,Basic Support,4,317.24,70.0,1268.96,280.0,988.96,2024-04
TRX-004078,2024-04-30,CUST-0523,Asia-Pacific,Basic Support,7,282.38,70.0,1976.6599999999999,490.0,1486.6599999999999,2024-04
TRX-004084,2024-04-30,CUST-0538,Latin America,Enterprise License,4,1084.18,350.0,4336.72,1400.0,2936.7200000000003,2024-04
TRX-004156,2024-04-30,CUST-0740,Latin America,Consulting Service,2,169.98,105.0,339.96,210.0,129.95999999999998,2024-04
TRX-004217,2024-05-01,CUST-0121,North America,Enterprise License,5,1101.22,350.0,5506.1,1750.0,3756.1000000000004,2024-05
TRX-004284,2024-05-01,CUST-0356,Latin America,Consulting Service,4,190.79,105.0,763.16,420.0,343.15999999999997,2024-05
TRX-004309,2024-05-01,CUST-0422,North America,Basic Support,6,282.4,70.0,1694.3999999999999,420.0,1274.3999999999999,2024-05
TRX-004363,2024-05-01,CUST-0571,North America,Premium Maintenance,2,632.43,220.0,1264.86,440.0,824.8599999999999,2024-05
TRX-004385,2024-05-01,CUST-0658,Asia-Pacific,Enterprise License,1,1295.14,350.0,1295.14,350.0,945.1400000000001,2024-05
TRX-004442,2024-05-01,CUST-0788,North America,Consulting Service,3,190.9,105.0,572.7,315.0,257.70000000000005,2024-05
TRX-004253,2024-05-02,CUST-0219,Asia-Pacific,Consulting Service,5,172.98,105.0,864.9,525.0,339.9,2024-05
TRX-004260,2024-05-02,CUST-0241,Europe,Basic Support,3,281.79,70.0,845.3700000000001,210.0,635.3700000000001,2024-05
TRX-004267,2024-05-02,CUST-0268,North America,Basic Support,6,310.63,70.0,1863.78,420.0,1443.78,2024-05
TRX-004352,2024-05-02,CUST-0538,Latin America,Enterprise License,4,1226.68,350.0,4906.72,1400.0,3506.7200000000003,2024-05
TRX-004356,2024-05-02,CUST-0556,North America,Enterprise License,2,1172.73,350.0,2345.46,700.0,1645.46,2024-05
TRX-004383,2024-05-02,CUST-0649,Europe,Enterprise License,6,1255.63,350.0,7533.780000000001,2100.0,5433.780000000001,2024-05
TRX-004391,2024-05-02,CUST-0670,Europe,Consulting Service,3,177.68,105.0,533.04,315.0,218.03999999999996,2024-05
TRX-004427,2024-05-02,CUST-0759,Latin America,Premium Maintenance,4,693.92,220.0,2775.68,880.0,1895.6799999999998,2024-05
TRX-004438,2024-05-02,CUST-0781,Asia-Pacific,Premium Maintenance,2,668.56,220.0,1337.12,440.0,897.1199999999999,2024-05
TRX-004443,2024-05-02,CUST-0799,Latin America,Consulting Service,5,187.37,105.0,936.85,525.0,411.85,2024-05
TRX-004194,2024-05-03,CUST-0053,Europe,Premium Maintenance,2,662.8,220.0,1325.6,440.0,885.5999999999999,2024-05
TRX-004195,2024-05-03,CUST-0054,Europe,Premium Maintenance,5,587.76,220.0,2938.8,1100.0,1838.8000000000002,2024-05
TRX-004241,2024-05-03,CUST-0179,Europe,Enterprise License,3,1191.8,350.0,3575.3999999999996,1050.0,2525.3999999999996,2024-05
TRX-004261,2024-05-03,CUST-0241,Europe,Enterprise License,1,1193.85,350.0,1193.85,350.0,843.8499999999999,2024-05
TRX-004273,2024-05-03,CUST-0282,Asia-Pacific,Enterprise License,6,1226.17,350.0,7357.02,2100.0,5257.02,2024-05
TRX-004278,2024-05-03,CUST-0308,Europe,Consulting Service,2,165.54,105.0,331.08,210.0,121.07999999999998,2024-05
TRX-004335,2024-05-03,CUST-0485,Latin America,Premium Maintenance,5,612.03,220.0,3060.1499999999996,1100.0,1960.1499999999996,2024-05
TRX-004355,2024-05-03,CUST-0548,Latin America,Enterprise License,4,1084.63,350.0,4338.52,1400.0,2938.5200000000004,2024-05
TRX-004377,2024-05-03,CUST-0628,North America,Enterprise License,7,1126.81,350.0,7887.67,2450.0,5437.67,2024-05
TRX-004388,2024-05-03,CUST-0666,Asia-Pacific,Enterprise License,1,1267.11,350.0,1267.11,350.0,917.1099999999999,2024-05
TRX-004397,2024-05-03,CUST-0686,Asia-Pacific,Enterprise License,3,1264.04,350.0,3792.12,1050.0,2742.12,2024-05
TRX-004426,2024-05-03,CUST-0759,Latin America,Enterprise License,5,1205.8,350.0,6029.0,1750.0,4279.0,2024-05
TRX-004262,2024-05-04,CUST-0246,Asia-Pacific,Premium Maintenance,6,677.92,220.0,4067.5199999999995,1320.0,2747.5199999999995,2024-05
TRX-004315,2024-05-04,CUST-0432,Asia-Pacific,Basic Support,7,305.72,70.0,2140.04,490.0,1650.04,2024-05
TRX-004320,2024-05-04,CUST-0454,Europe,Enterprise License,6,1107.49,350.0,6644.9400000000005,2100.0,4544.9400000000005,2024-05
TRX-004332,2024-05-04,CUST-0484,Unknown,Consulting Service,4,189.29,105.0,757.16,420.0,337.15999999999997,2024-05
TRX-004360,2024-05-04,CUST-0564,Asia-Pacific,Consulting Service,1,191.85,105.0,191.85,105.0,86.85,2024-05
TRX-004444,2024-05-04,CUST-0800,North America,Enterprise License,1,1207.79,350.0,1207.79,350.0,857.79,2024-05
TRX-004174,2024-05-05,CUST-0002,North America,Basic Support,3,289.72,70.0,869.1600000000001,210.0,659.1600000000001,2024-05
TRX-004216,2024-05-05,CUST-0120,Latin America,Consulting Service,6,172.92,105.0,1037.52,630.0,407.52,2024-05
TRX-004226,2024-05-05,CUST-0153,Asia-Pacific,Basic Support,5,307.56,70.0,1537.8,350.0,1187.8,2024-05
TRX-004231,2024-05-05,CUST-0158,Latin America,Enterprise License,3,1156.73,350.0,3470.19,1050.0,2420.19,2024-05
TRX-004248,2024-05-05,CUST-0204,Latin America,Enterprise License,7,1280.12,350.0,8960.84,2450.0,6510.84,2024-05
TRX-004268,2024-05-05,CUST-0269,Latin America,Enterprise License,2,1267.21,350.0,2534.42,700.0,1834.42,2024-05
TRX-004275,2024-05-05,CUST-0291,Asia-Pacific,Basic Support,1,278.48,70.0,278.48,70.0,208.48000000000002,2024-05
TRX-004279,2024-05-05,CUST-0316,Asia-Pacific,Basic Support,6,316.83,70.0,1900.98,420.0,1480.98,2024-05
TRX-004302,2024-05-05,CUST-0416,Europe,Consulting Service,4,188.31,105.0,753.24,420.0,333.24,2024-05
TRX-004321,2024-05-05,CUST-0454,Europe,Consulting Service,5,171.09,105.0,855.45,525.0,330.45000000000005,2024-05
TRX-004328,2024-05-05,CUST-0468,Latin America,Enterprise License,6,1158.48,350.0,6950.88,2100.0,4850.88,2024-05
TRX-004330,2024-05-05,CUST-0472,Asia-Pacific,Premium Maintenance,4,598.63,220.0,2394.52,880.0,1514.52,2024-05
TRX-004343,2024-05-05,CUST-0503,Europe,Basic Support,6,291.0,70.0,1746.0,420.0,1326.0,2024-05
TRX-004349,2024-05-05,CUST-0526,Europe,Consulting Service,1,180.78,105.0,180.78,105.0,75.78,2024-05
TRX-004433,2024-05-05,CUST-0767,Latin America,Premium Maintenance,2,675.42,220.0,1350.84,440.0,910.8399999999999,2024-05
TRX-004175,2024-05-06,CUST-0003,Latin America,Enterprise License,2,1223.59,350.0,2447.18,700.0,1747.1799999999998,2024-05
TRX-004212,2024-05-06,CUST-0115,Latin America,Enterprise License,3,1229.31,350.0,3687.93,1050.0,2637.93,2024-05
TRX-004214,2024-05-06,CUST-0120,Latin America,Consulting Service,3,191.55,105.0,574.6500000000001,315.0,259.6500000000001,2024-05
TRX-004245,2024-05-06,CUST-0186,Latin America,Consulting Service,5,177.0,105.0,885.0,525.0,360.0,2024-05
TRX-004272,2024-05-06,CUST-0277,Latin America,Premium Maintenance,3,689.27,220.0,2067.81,660.0,1407.81,2024-05
TRX-004417,2024-05-06,CUST-0734,North America,Consulting Service,6,174.43,105.0,1046.58,630.0,416.5799999999999,2024-05
TRX-004439,2024-05-06,CUST-0783,Asia-Pacific,Enterprise License,4,1269.16,350.0,5076.64,1400.0,3676.6400000000003,2024-05
TRX-004182,2024-05-07,CUST-0011,Europe,Premium Maintenance,4,606.46,220.0,2425.84,880.0,1545.8400000000001,2024-05
TRX-004199,2024-05-07,CUST-0069,Latin America,Consulting Service,5,172.59,105.0,862.95,525.0,337.95000000000005,2024-05
TRX-004249,2024-05-07,CUST-0204,Latin America,Premium Maintenance,1,676.2,220.0,676.2,220.0,456.20000000000005,2024-05
TRX-004252,2024-05-07,CUST-0218,Europe,Basic Support,1,272.92,70.0,272.92,70.0,202.92000000000002,2024-05
TRX-004266,2024-05-07,CUST-0260,North America,Premium Maintenance,7,627.87,220.0,4395.09,1540.0,2855.09,2024-05
TRX-004271,2024-05-07,CUST-0277,Latin America,Basic Support,3,299.1,70.0,897.3000000000001,210.0,687.3000000000001,2024-05
TRX-004316,2024-05-07,CUST-0434,Asia-Pacific,Enterprise License,1,1105.99,350.0,1105.99,350.0,755.99,2024-05
TRX-004381,2024-05-07,CUST-0647,Latin America,Basic Support,3,298.14,70.0,894.42,210.0,684.42,2024-05
TRX-004408,2024-05-07,CUST-0718,Asia-Pacific,Enterprise License,7,1126.33,350.0,7884.3099999999995,2450.0,5434.3099999999995,2024-05
TRX-004222,2024-05-08,CUST-0129,North America,Consulting Service,2,176.01,105.0,352.02,210.0,142.01999999999998,2024-05
TRX-004303,2024-05-08,CUST-0418,North America,Consulting Service,4,184.66,105.0,738.64,420.0,318.64,2024-05
TRX-004365,2024-05-08,CUST-0575,Latin America,Enterprise License,4,1264.53,350.0,5058.12,1400.0,3658.12,2024-05
TRX-004386,2024-05-08,CUST-0658,Asia-Pacific,Consulting Service,6,163.36,105.0,980.1600000000001,630.0,350.1600000000001,2024-05
TRX-004430,2024-05-08,CUST-0763,Europe,Premium Maintenance,7,614.34,220.0,4300.38,1540.0,2760.38,2024-05
TRX-004259,2024-05-09,CUST-0238,Asia-Pacific,Premium Maintenance,1,684.54,220.0,684.54,220.0,464.53999999999996,2024-05
TRX-004281,2024-05-09,CUST-0324,North America,Enterprise License,6,1080.0,350.0,6480.0,2100.0,4380.0,2024-05
TRX-004310,2024-05-09,CUST-0423,Europe,Basic Support,3,299.38,70.0,898.14,210.0,688.14,2024-05
TRX-004334,2024-05-09,CUST-0485,Latin America,Premium Maintenance,7,621.2,220.0,4348.400000000001,1540.0,2808.4000000000005,2024-05
TRX-004366,2024-05-09,CUST-0576,Asia-Pacific,Premium Maintenance,2,600.98,220.0,1201.96,440.0,761.96,2024-05
TRX-004410,2024-05-09,CUST-0725,North America,Premium Maintenance,2,614.71,220.0,1229.42,440.0,789.4200000000001,2024-05
TRX-004415,2024-05-09,CUST-0731,Latin America,Premium Maintenance,1,638.59,220.0,638.59,220.0,418.59000000000003,2024-05
TRX-004208,2024-05-10,CUST-0105,Latin America,Premium Maintenance,5,596.19,220.0,2980.9500000000003,1100.0,1880.9500000000003,2024-05
TRX-004228,2024-05-10,CUST-0156,Asia-Pacific,Premium Maintenance,7,658.48,220.0,4609.360000000001,1540.0,3069.3600000000006,2024-05
TRX-004243,2024-05-10,CUST-0183,Europe,Enterprise License,4,1175.96,350.0,4703.84,1400.0,3303.84,2024-05
TRX-004290,2024-05-10,CUST-0378,Unknown,Basic Support,7,279.81,70.0,1958.67,490.0,1468.67,2024-05
TRX-004306,2024-05-10,CUST-0419,Latin America,Premium Maintenance,1,603.31,220.0,603.31,220.0,383.30999999999995,2024-05
TRX-004358,2024-05-10,CUST-0558,North America,Basic Support,5,297.87,70.0,1489.35,350.0,1139.35,2024-05
TRX-004371,2024-05-10,CUST-0611,Europe,Basic Support,5,281.32,70.0,1406.6,350.0,1056.6,2024-05
TRX-004395,2024-05-10,CUST-0678,Europe,Enterprise License,4,1145.53,350.0,4582.12,1400.0,3182.12,2024-05
TRX-004402,2024-05-10,CUST-0707,Asia-Pacific,Premium Maintenance,2,624.41,220.0,1248.82,440.0,808.8199999999999,2024-05
TRX-004414,2024-05-10,CUST-0731,Latin America,Enterprise License,6,1100.5,350.0,6603.0,2100.0,4503.0,2024-05
